payment_id,user_id,transaction_type,amount,currency,amount_usd,payment_method,status,transaction_date,processing_time_hours,fee_usd,exchange_rate,payment_provider
PAY_ACB8565D,USR_96AAD611,Withdrawal,5819.49,EUR,2532.96,PayPal,Cancelled,2021-02-23 00:00:00,2.3,1.26,1.4887,Crypto
PAY_02967186,USR_D8D7806C,Deposit,1691.54,AUD,2499.6,PayPal,Failed,2021-11-28 00:00:00,20.4,38.78,0.8346,Crypto
PAY_9F441F4A,USR_CD82AAF3,Withdrawal,3453.02,CAD,6424.64,Bank Transfer,Cancelled,2024-05-24 00:00:00,70.0,8.35,1.1042,Stripe
PAY_A04BA2D2,USR_5ECE0B63,Withdrawal,3178.47,GBP,964.7,Bank Transfer,Pending,2021-03-21 00:00:00,72.0,26.75,1.1394,Crypto
PAY_1F399F57,USR_C22DFF4E,Deposit,6868.46,CAD,1182.39,Skrill,Failed,2021-01-24 00:00:00,33.7,47.82,1.3803,Crypto
PAY_119D8D20,USR_1FE4CB69,Withdrawal,7620.37,USD,9264.22,Wire Transfer,Cancelled,2020-10-07 00:00:00,63.4,12.98,1.1611,Bank
PAY_7229C527,USR_261917E7,Deposit,4638.65,JPY,3944.57,Neteller,Cancelled,2024-06-04 00:00:00,57.9,5.23,1.0159,Crypto
PAY_0A0EB769,USR_D5238221,Withdrawal,6560.25,AUD,4204.63,PayPal,Failed,2023-06-05 00:00:00,37.6,19.74,0.9275,Stripe
PAY_A3DA1A1C,USR_26B30239,Withdrawal,2145.79,JPY,5013.82,Skrill,Completed,2024-09-22 00:00:00,52.6,24.33,1.1306,Bank
PAY_EE6DFFCE,USR_5EA88178,Withdrawal,8258.38,USD,326.07,Wire Transfer,Completed,2023-02-20 00:00:00,59.4,48.04,1.2397,Bank
PAY_D889D60B,USR_B774E95D,Withdrawal,9213.32,GBP,4507.05,Bank Transfer,Failed,2022-07-14 00:00:00,14.2,45.02,1.1961,Crypto
PAY_E8C0C11D,USR_405295DA,Withdrawal,5083.32,CAD,3284.53,Skrill,Pending,2023-10-18 00:00:00,44.7,32.86,1.3179,PayPal
PAY_DAF8A1D9,USR_9B02BEDF,Deposit,4392.16,USD,3412.13,Credit Card,Pending,2020-10-30 00:00:00,25.3,46.55,0.8038,Crypto
PAY_453E276B,USR_71317A77,Withdrawal,3168.16,GBP,1335.8,Wire Transfer,Completed,2024-03-08 00:00:00,70.7,14.4,0.8657,PayPal
PAY_3464E8F1,USR_5CCA97AE,Deposit,3118.67,EUR,5623.74,Wire Transfer,Cancelled,2023-12-13 00:00:00,2.1,12.58,1.0218,Crypto
PAY_43847ECE,USR_F43A3CC1,Withdrawal,8794.42,AUD,8136.53,Credit Card,Completed,2021-05-17 00:00:00,46.8,10.19,1.4834,PayPal
PAY_5F481555,USR_A2126DAD,Withdrawal,2370.56,USD,182.71,PayPal,Completed,2023-11-25 00:00:00,7.7,34.42,1.4534,Bank
PAY_D466841B,USR_997FD10B,Withdrawal,6322.19,CAD,7661.1,PayPal,Completed,2023-11-18 00:00:00,38.2,17.16,0.9791,Crypto
PAY_A9840C9E,USR_62C0CFA5,Deposit,7956.73,GBP,2497.22,Credit Card,Failed,2024-02-04 00:00:00,1.0,19.88,1.0743,PayPal
PAY_84487E90,USR_8D481589,Withdrawal,2240.69,AUD,400.88,Credit Card,Completed,2021-11-09 00:00:00,47.1,43.06,1.4752,Stripe
PAY_FF435A51,USR_27335C06,Withdrawal,5967.83,USD,9073.13,Credit Card,Cancelled,2021-05-02 00:00:00,44.5,6.87,0.9565,PayPal
PAY_74762911,USR_F6A70FB8,Deposit,3026.89,USD,163.5,Wire Transfer,Pending,2021-09-06 00:00:00,49.2,0.07,1.4235,Stripe
PAY_1841FEBC,USR_559F11E1,Withdrawal,3924.93,GBP,5805.87,Wire Transfer,Completed,2020-09-06 00:00:00,42.7,19.86,1.3407,Bank
PAY_76210543,USR_C4D9175A,Deposit,2097.23,CAD,1769.22,PayPal,Failed,2020-03-25 00:00:00,57.4,41.37,1.0116,PayPal
PAY_D6505C6C,USR_574A3149,Deposit,2857.68,CAD,1310.37,Bank Transfer,Cancelled,2024-08-28 00:00:00,31.5,17.73,0.8476,Bank
PAY_0452C8E7,USR_CA2E0A2A,Withdrawal,2446.57,EUR,4550.48,Credit Card,Pending,2021-08-10 00:00:00,57.1,19.51,1.4671,Bank
PAY_A3DCE986,USR_C24699E3,Deposit,3036.26,JPY,117.4,Wire Transfer,Cancelled,2023-06-18 00:00:00,12.9,38.42,0.8348,Crypto
PAY_8C6ACF9C,USR_D8ED3494,Withdrawal,6777.17,AUD,8812.07,Credit Card,Pending,2023-02-04 00:00:00,12.0,18.8,1.2162,Crypto
PAY_00FDF96D,USR_611B2DDC,Deposit,3299.03,JPY,9561.86,Wire Transfer,Cancelled,2021-09-17 00:00:00,22.1,15.02,1.3927,Bank
PAY_C17AE542,USR_D659888D,Withdrawal,2044.74,AUD,8795.01,Bank Transfer,Pending,2024-05-13 00:00:00,29.5,13.83,0.9058,Bank
PAY_D7AD994D,USR_BD46AC9E,Withdrawal,8735.92,JPY,639.54,PayPal,Completed,2024-03-23 00:00:00,14.1,19.66,1.3387,Crypto
PAY_B175E245,USR_AFBC2EA0,Withdrawal,1621.0,USD,8807.71,Bank Transfer,Completed,2021-12-24 00:00:00,61.3,26.46,1.4148,Crypto
PAY_5493C1D7,USR_CE423A6F,Deposit,2242.94,AUD,2788.25,Credit Card,Cancelled,2020-12-29 00:00:00,12.1,25.61,1.4526,Crypto
PAY_8289D0DB,USR_8BB5E6B4,Deposit,7636.45,AUD,8855.45,Wire Transfer,Cancelled,2023-06-15 00:00:00,20.5,10.09,1.4401,Bank
PAY_657AC562,USR_5CDD67D7,Deposit,2378.08,EUR,2197.1,Credit Card,Failed,2021-07-02 00:00:00,19.3,34.45,1.305,Stripe
PAY_46543F31,USR_A5327D4D,Deposit,4282.46,GBP,6863.02,Neteller,Failed,2020-04-28 00:00:00,7.2,3.87,1.3708,Bank
PAY_A236656C,USR_FF55C3C9,Deposit,3277.68,CAD,5801.19,Credit Card,Failed,2024-02-21 00:00:00,22.0,43.24,1.2818,Stripe
PAY_881DBF9E,USR_E231CD11,Deposit,9469.57,CAD,8357.61,Credit Card,Failed,2021-02-14 00:00:00,29.3,4.59,0.9618,Bank
PAY_AE5B604A,USR_0E3A6BEC,Deposit,5073.02,GBP,3945.27,PayPal,Completed,2021-11-10 00:00:00,16.3,42.2,1.2456,Crypto
PAY_9117B8AF,USR_3B258469,Deposit,9546.64,USD,925.99,Bank Transfer,Completed,2022-04-13 00:00:00,46.7,21.58,1.3579,Bank
PAY_DACBD880,USR_7DFC3592,Withdrawal,1093.76,GBP,896.41,PayPal,Completed,2021-08-17 00:00:00,40.5,26.89,1.3054,Crypto
PAY_345175C3,USR_A02AF2BA,Withdrawal,6369.34,USD,8426.16,Wire Transfer,Pending,2024-05-03 00:00:00,34.0,15.99,1.4311,PayPal
PAY_0E1FF5D2,USR_F6321CA5,Deposit,5236.34,JPY,1149.96,Skrill,Cancelled,2021-03-27 00:00:00,40.4,23.66,0.8527,Crypto
PAY_C99E300B,USR_A0957048,Withdrawal,7063.79,JPY,4873.3,Credit Card,Pending,2024-07-16 00:00:00,69.7,8.7,1.0192,PayPal
PAY_84498DA3,USR_7B538BB7,Deposit,7862.57,GBP,1972.81,Bank Transfer,Pending,2021-12-19 00:00:00,64.4,22.69,1.1181,Bank
PAY_2C9D07F4,USR_0FA800D2,Withdrawal,5756.2,AUD,5079.21,Bank Transfer,Failed,2021-04-14 00:00:00,17.7,6.05,1.4596,PayPal
PAY_05F93198,USR_BBC02E67,Withdrawal,2774.26,CAD,6623.41,Wire Transfer,Cancelled,2021-09-24 00:00:00,36.3,11.4,1.3714,Bank
PAY_B19D2238,USR_16EF87AA,Deposit,1412.5,USD,9116.65,Neteller,Cancelled,2023-05-14 00:00:00,20.1,16.87,1.2096,PayPal
PAY_175B7C4C,USR_E5A5F021,Deposit,5552.24,GBP,9872.78,Neteller,Cancelled,2024-10-03 00:00:00,29.5,26.26,0.98,PayPal
PAY_C1924E49,USR_6ABE7B92,Deposit,7574.47,GBP,3270.98,PayPal,Failed,2024-05-03 00:00:00,22.1,1.25,0.8127,Stripe
PAY_3F84F660,USR_B2974902,Withdrawal,906.79,AUD,7852.31,PayPal,Completed,2023-10-13 00:00:00,9.3,13.82,1.3799,Crypto
PAY_4DA7EE9A,USR_A0430B21,Withdrawal,1664.12,USD,7613.38,Wire Transfer,Failed,2020-01-09 00:00:00,3.1,45.84,1.1227,PayPal
PAY_321DA6F1,USR_F15E1C3F,Withdrawal,817.78,GBP,351.41,Skrill,Cancelled,2022-10-07 00:00:00,49.7,46.92,1.0601,Crypto
PAY_2F06F05E,USR_65ED0BC0,Withdrawal,9761.27,CAD,2841.59,Credit Card,Completed,2022-11-27 00:00:00,34.3,41.49,1.3626,Bank
PAY_DD4D5DB6,USR_45FFE84D,Deposit,347.3,GBP,8855.79,Skrill,Failed,2024-02-19 00:00:00,49.7,27.79,0.8846,Stripe
PAY_DFDD1B4A,USR_D2DF8576,Deposit,7475.37,AUD,7782.29,Neteller,Failed,2024-01-04 00:00:00,26.3,1.63,1.2886,Stripe
PAY_8D5A6174,USR_488735C0,Deposit,2618.32,GBP,4193.29,Wire Transfer,Cancelled,2024-08-05 00:00:00,62.7,42.25,1.0936,Crypto
PAY_F0CE4666,USR_B9EFACEC,Deposit,9551.48,GBP,6706.0,Bank Transfer,Pending,2022-09-18 00:00:00,6.8,7.69,1.4491,Bank
PAY_76C0EAD7,USR_1896F33F,Withdrawal,1480.39,EUR,6070.16,Bank Transfer,Failed,2023-03-27 00:00:00,17.4,2.49,1.3049,PayPal
PAY_96FE8C71,USR_DF583C95,Deposit,9578.1,USD,2379.03,Skrill,Completed,2023-12-04 00:00:00,1.8,46.08,1.2068,Stripe
PAY_8358A64E,USR_C6F6550A,Withdrawal,1211.22,JPY,7398.84,Skrill,Cancelled,2020-12-18 00:00:00,36.8,19.29,1.2294,Stripe
PAY_0921B740,USR_CB753E24,Deposit,3574.85,AUD,592.39,Skrill,Completed,2021-06-02 00:00:00,3.8,46.41,1.4474,PayPal
PAY_3E5D1EEC,USR_47CE4DE4,Deposit,9146.36,GBP,6243.29,Neteller,Completed,2022-02-01 00:00:00,2.4,29.83,0.9627,Crypto
PAY_FCBD5F8B,USR_B6BD49D2,Withdrawal,9274.33,GBP,70.75,Credit Card,Cancelled,2023-06-04 00:00:00,32.8,5.33,1.3354,Crypto
PAY_549BC163,USR_F87FDD7C,Deposit,6689.08,USD,3541.71,PayPal,Completed,2021-04-12 00:00:00,27.6,27.06,1.1511,Crypto
PAY_D7C34C90,USR_155C8066,Deposit,4834.03,CAD,6094.13,Credit Card,Pending,2023-10-24 00:00:00,3.4,31.89,1.3686,Stripe
PAY_E0EE60FD,USR_325F44B0,Withdrawal,3486.27,USD,2461.28,Neteller,Pending,2024-06-05 00:00:00,14.1,32.26,1.1028,PayPal
PAY_4F1E1F1A,USR_DAD43B5E,Deposit,420.96,USD,3960.14,Credit Card,Cancelled,2023-07-13 00:00:00,40.4,4.9,1.1233,Crypto
PAY_17AB6617,USR_FE4CCD7F,Deposit,7647.67,JPY,2022.38,Neteller,Failed,2020-10-15 00:00:00,49.9,46.13,1.2796,PayPal
PAY_FD9B6CB6,USR_DE651003,Withdrawal,7864.17,EUR,3101.68,Wire Transfer,Cancelled,2022-02-25 00:00:00,16.3,43.93,0.9484,Stripe
PAY_77F5227E,USR_E02DA824,Deposit,3570.21,USD,627.95,PayPal,Pending,2022-01-04 00:00:00,14.8,11.66,0.8185,Bank
PAY_0D22F4B7,USR_D177211A,Deposit,9868.4,USD,5686.77,Bank Transfer,Pending,2023-01-23 00:00:00,12.9,44.39,1.1672,Bank
PAY_931B710B,USR_68B38D9A,Deposit,2553.85,GBP,2391.84,Neteller,Completed,2020-12-24 00:00:00,67.8,42.34,1.0568,Stripe
PAY_E64D4D30,USR_21EC6736,Withdrawal,5419.97,EUR,6242.59,PayPal,Completed,2023-06-28 00:00:00,60.1,24.2,1.1063,Crypto
PAY_2BF58E58,USR_A98C3466,Withdrawal,7596.59,GBP,6009.66,Skrill,Cancelled,2021-04-15 00:00:00,50.5,46.9,1.03,Bank
PAY_726761B7,USR_00C613DF,Withdrawal,5917.85,EUR,2779.23,Bank Transfer,Cancelled,2023-04-15 00:00:00,31.0,9.87,1.1346,Bank
PAY_80288502,USR_95181F1B,Deposit,6276.44,EUR,7170.04,Neteller,Pending,2024-08-13 00:00:00,0.1,40.74,1.1463,PayPal
PAY_16A0995E,USR_63B0F745,Withdrawal,4740.16,AUD,9642.92,Credit Card,Cancelled,2023-01-31 00:00:00,16.2,9.22,1.1813,Bank
PAY_1FBCE89A,USR_4FAEDE90,Deposit,6737.86,AUD,3130.7,Wire Transfer,Cancelled,2022-11-04 00:00:00,55.7,8.72,0.8797,Bank
PAY_4F8EE06E,USR_3A3A208A,Withdrawal,8176.59,USD,2894.61,Neteller,Failed,2021-08-08 00:00:00,10.1,32.62,1.2932,PayPal
PAY_360E1725,USR_E5A0EA95,Deposit,4041.87,JPY,5810.51,Wire Transfer,Completed,2023-12-02 00:00:00,65.3,39.44,1.1327,Bank
PAY_9F473FE0,USR_454A179A,Deposit,7448.38,GBP,8450.22,Credit Card,Cancelled,2020-02-02 00:00:00,15.3,11.84,1.0958,PayPal
PAY_710E890F,USR_929B2E4F,Deposit,8022.99,JPY,8135.94,Credit Card,Cancelled,2024-10-18 00:00:00,63.4,34.48,1.4338,Bank
PAY_16DA3F1D,USR_C41B297C,Deposit,1219.93,USD,4122.18,PayPal,Failed,2021-05-01 00:00:00,55.2,17.77,1.3666,PayPal
PAY_1D92007C,USR_86DACB5A,Withdrawal,2025.99,CAD,5336.57,Bank Transfer,Cancelled,2020-12-05 00:00:00,28.0,18.58,1.1315,Bank
PAY_15DA1DD3,USR_662FB8D4,Withdrawal,9778.57,USD,8987.8,Skrill,Pending,2023-05-26 00:00:00,17.7,14.59,1.0668,PayPal
PAY_87BEC570,USR_BDC7D00B,Withdrawal,4547.41,CAD,3136.06,Bank Transfer,Failed,2020-07-18 00:00:00,47.0,29.29,0.9127,Bank
PAY_FD7DF225,USR_DE326BFF,Withdrawal,4777.64,JPY,8424.77,Skrill,Cancelled,2024-03-16 00:00:00,40.8,7.59,1.2219,PayPal
PAY_E3DC6D33,USR_1B10215A,Deposit,4657.63,GBP,5446.49,Neteller,Cancelled,2024-08-19 00:00:00,36.7,7.99,0.9086,Bank
PAY_9E83DCFD,USR_2669589E,Deposit,1937.02,JPY,2593.83,Credit Card,Completed,2020-07-11 00:00:00,60.4,12.36,1.0429,Bank
PAY_D8F8C7ED,USR_EB8C2303,Deposit,3977.17,CAD,9005.39,PayPal,Cancelled,2024-06-27 00:00:00,42.5,8.93,1.0538,PayPal
PAY_0BB0D6AE,USR_10F8A1C3,Deposit,4962.99,GBP,3537.39,PayPal,Completed,2024-04-16 00:00:00,17.6,21.72,1.282,Crypto
PAY_CF999B72,USR_52445BC1,Withdrawal,1507.11,CAD,1070.03,PayPal,Failed,2022-01-10 00:00:00,34.7,32.17,0.8881,Bank
PAY_E4817FFB,USR_9E065E53,Deposit,4712.61,EUR,1339.8,Bank Transfer,Failed,2024-02-10 00:00:00,49.2,35.45,1.0683,Stripe
PAY_B8A59CD1,USR_049D568E,Deposit,5724.28,GBP,9019.08,Credit Card,Failed,2022-01-07 00:00:00,65.7,43.79,1.0908,Stripe
PAY_88224A89,USR_6F4DF0AC,Withdrawal,6697.7,AUD,6717.61,Wire Transfer,Failed,2021-05-30 00:00:00,0.1,33.72,0.8079,Stripe
PAY_C9EB1CAA,USR_793DC1EB,Deposit,7881.68,AUD,8203.53,Wire Transfer,Completed,2021-06-27 00:00:00,10.6,22.52,0.8984,Bank
PAY_7AF93517,USR_9FEB25B1,Withdrawal,3438.71,JPY,8431.02,Credit Card,Cancelled,2021-02-09 00:00:00,5.1,28.38,0.8487,Bank
PAY_4E23A4AD,USR_E5A0EA95,Deposit,4057.84,EUR,1856.05,Neteller,Cancelled,2021-12-11 00:00:00,62.5,47.27,1.305,PayPal
PAY_2CE96896,USR_158FE02B,Deposit,6264.41,USD,9513.59,PayPal,Completed,2024-06-04 00:00:00,9.8,34.95,1.2546,Crypto
PAY_204B302B,USR_EFD5437A,Deposit,1763.44,GBP,7509.25,Neteller,Completed,2020-10-17 00:00:00,53.8,29.18,1.0859,PayPal
PAY_AC4F89EC,USR_ADCA7453,Deposit,7185.06,CAD,4025.5,Bank Transfer,Failed,2021-05-26 00:00:00,12.3,35.59,1.3399,PayPal
PAY_05C27CE7,USR_D5D9F3C8,Deposit,9882.35,GBP,8067.27,Neteller,Pending,2020-03-21 00:00:00,56.9,24.65,0.8212,Stripe
PAY_A0AA8B21,USR_0290045E,Deposit,671.23,EUR,898.7,Skrill,Cancelled,2024-03-11 00:00:00,3.2,46.95,1.2226,Bank
PAY_827F0251,USR_DAF180EE,Deposit,3688.67,CAD,4429.76,Neteller,Cancelled,2022-11-28 00:00:00,18.1,23.34,1.1303,PayPal
PAY_CBDA4863,USR_F909BDE5,Deposit,7667.96,GBP,9706.78,PayPal,Completed,2021-06-13 00:00:00,36.2,6.54,1.3068,PayPal
PAY_470D0F92,USR_04F45FC6,Withdrawal,3191.62,USD,9204.27,PayPal,Completed,2023-01-10 00:00:00,29.1,22.74,0.8398,Stripe
PAY_9AAABCA1,USR_DEAC2EC7,Withdrawal,5136.12,JPY,7384.47,Wire Transfer,Pending,2021-04-01 00:00:00,43.3,33.83,1.0975,Bank
PAY_7554EA7E,USR_2A5BBD0F,Deposit,7427.26,CAD,6923.15,Skrill,Pending,2020-09-22 00:00:00,57.4,29.17,1.1333,Stripe
PAY_22107E01,USR_A84AFCFF,Withdrawal,7422.19,AUD,1430.5,Skrill,Failed,2022-12-15 00:00:00,4.4,39.99,1.4554,Stripe
PAY_44B8EAC4,USR_4AFC7C48,Withdrawal,2718.0,GBP,8884.2,Bank Transfer,Pending,2022-07-10 00:00:00,35.2,17.68,1.4522,Crypto
PAY_1EA0B021,USR_B2F44737,Deposit,3182.35,JPY,4899.15,Neteller,Completed,2020-03-26 00:00:00,51.5,5.01,0.9253,Bank
PAY_AB4BA9D2,USR_01BD8FA5,Deposit,7006.89,GBP,5890.53,Credit Card,Completed,2022-10-19 00:00:00,29.5,44.33,1.1786,Bank
PAY_1E07672B,USR_9D9DBDEB,Deposit,749.6,CAD,2822.41,Credit Card,Completed,2022-09-23 00:00:00,13.7,7.1,1.1441,Crypto
PAY_7F7055E9,USR_F5238F1B,Deposit,7006.16,EUR,3232.84,Neteller,Cancelled,2024-06-28 00:00:00,7.9,33.56,1.1721,Stripe
PAY_0C1C5C55,USR_8E2537B8,Deposit,2290.85,AUD,8274.97,Bank Transfer,Cancelled,2021-09-16 00:00:00,62.6,41.61,1.1395,Stripe
PAY_A48C86AA,USR_97768958,Deposit,8310.22,USD,3053.38,Neteller,Cancelled,2021-01-22 00:00:00,30.1,0.48,1.3491,PayPal
PAY_9E5E5F6D,USR_61A11824,Deposit,2445.76,EUR,6486.35,Neteller,Pending,2021-05-16 00:00:00,4.2,35.08,1.2632,PayPal
PAY_8BF76F62,USR_311EC5C5,Deposit,3353.52,USD,4878.1,Credit Card,Cancelled,2023-02-03 00:00:00,17.8,16.33,1.2606,Crypto
PAY_36A9DD08,USR_53247D84,Withdrawal,1076.89,JPY,7500.77,Neteller,Completed,2024-10-20 00:00:00,69.3,4.01,1.2374,PayPal
PAY_B36D7C6E,USR_0485ED40,Deposit,7887.17,USD,5510.23,Wire Transfer,Pending,2023-09-04 00:00:00,64.3,28.66,1.0183,Bank
PAY_FD3818DF,USR_3FFB4193,Deposit,8227.58,AUD,7662.16,Neteller,Pending,2020-02-04 00:00:00,24.3,46.58,1.1757,Bank
PAY_6D5B5222,USR_0C5476B3,Withdrawal,5231.68,EUR,1196.14,Wire Transfer,Failed,2021-10-17 00:00:00,65.6,31.53,1.2916,Crypto
PAY_566A391C,USR_497C4372,Deposit,2317.58,GBP,2394.16,Wire Transfer,Completed,2023-04-26 00:00:00,69.0,49.61,1.1134,PayPal
PAY_FD107512,USR_2BB5C01B,Withdrawal,796.33,JPY,4956.25,Credit Card,Failed,2024-03-23 00:00:00,28.8,10.8,1.0629,Stripe
PAY_2BBCC0D1,USR_2FAD29D2,Withdrawal,7368.84,CAD,5223.35,Bank Transfer,Pending,2020-10-29 00:00:00,29.9,17.13,1.2442,Bank
PAY_FADE3763,USR_81623652,Deposit,3174.22,EUR,2896.84,Bank Transfer,Failed,2022-07-22 00:00:00,47.8,0.22,0.9606,PayPal
PAY_A46F9DE6,USR_9D0C4726,Withdrawal,7660.73,AUD,7987.82,Credit Card,Failed,2023-04-23 00:00:00,47.4,39.91,1.2396,Stripe
PAY_8C2268F7,USR_CDF1B5FE,Withdrawal,4920.04,GBP,4110.83,Neteller,Pending,2020-10-14 00:00:00,49.3,35.25,0.9957,Crypto
PAY_D345B13B,USR_F1D16E9B,Deposit,3346.06,USD,7935.54,Bank Transfer,Failed,2020-07-10 00:00:00,56.8,22.95,1.0984,Stripe
PAY_04911DAD,USR_F47EF0EF,Withdrawal,7610.97,USD,7504.41,Credit Card,Completed,2020-10-17 00:00:00,46.4,49.99,1.146,Bank
PAY_260D5E7A,USR_6DF05CC1,Withdrawal,4252.44,USD,6595.39,Wire Transfer,Pending,2022-11-20 00:00:00,53.1,34.47,1.1737,Bank
PAY_C6ECFBA3,USR_FBD3860A,Withdrawal,6929.98,JPY,6818.1,Neteller,Cancelled,2020-04-11 00:00:00,71.2,26.18,0.9426,Bank
PAY_079C5D1D,USR_8893D7ED,Withdrawal,1642.48,AUD,7387.3,Neteller,Completed,2022-10-04 00:00:00,56.6,14.71,1.1483,PayPal
PAY_B2253C72,USR_40013EC0,Withdrawal,4272.46,EUR,5243.54,Wire Transfer,Failed,2021-07-10 00:00:00,42.4,17.92,0.8392,Stripe
PAY_17088764,USR_B89E548B,Withdrawal,3517.26,GBP,8852.18,Bank Transfer,Completed,2022-08-15 00:00:00,47.6,9.98,1.4148,Crypto
PAY_F57B853C,USR_FAAE4F12,Deposit,1104.21,USD,1881.12,Credit Card,Failed,2024-11-08 00:00:00,43.6,20.83,1.3532,Crypto
PAY_EF17CB31,USR_158FE02B,Deposit,5991.8,AUD,4671.01,Skrill,Cancelled,2024-08-01 00:00:00,39.0,27.61,1.2579,Stripe
PAY_73FD2B27,USR_8D6B4FE6,Withdrawal,8966.45,EUR,2687.47,Wire Transfer,Pending,2023-09-24 00:00:00,71.8,41.81,1.0151,Stripe
PAY_A003EB3B,USR_5B09AD64,Withdrawal,5783.65,USD,8709.41,Skrill,Completed,2021-04-04 00:00:00,45.9,13.15,1.2037,PayPal
PAY_3E3A3194,USR_FEC7FAA6,Withdrawal,8253.62,JPY,2778.61,Neteller,Cancelled,2020-02-12 00:00:00,5.9,38.18,0.8675,Stripe
PAY_B4DAB248,USR_8C5172E1,Withdrawal,5513.29,CAD,1065.94,Credit Card,Completed,2022-03-28 00:00:00,19.4,17.49,0.8618,Stripe
PAY_27812F73,USR_CFC7DC9B,Deposit,9208.89,JPY,9846.89,Bank Transfer,Cancelled,2023-03-25 00:00:00,38.2,30.56,0.8518,Stripe
PAY_B3E207CF,USR_FC3114FB,Withdrawal,8546.88,AUD,3096.03,Neteller,Completed,2021-06-09 00:00:00,70.5,30.47,1.4151,PayPal
PAY_D6DD13ED,USR_4BA6F255,Withdrawal,8500.35,EUR,7382.7,Skrill,Cancelled,2024-03-02 00:00:00,61.9,12.08,1.1794,Crypto
PAY_65C70376,USR_6BCA51C8,Deposit,2430.41,JPY,2165.38,Neteller,Pending,2022-10-30 00:00:00,69.4,20.57,0.9349,Bank
PAY_C6394465,USR_883AB948,Deposit,9916.15,CAD,9499.34,Credit Card,Cancelled,2022-08-02 00:00:00,18.2,8.23,1.1845,Bank
PAY_B1709E3C,USR_A770681A,Withdrawal,4742.43,EUR,3135.62,Wire Transfer,Completed,2024-07-20 00:00:00,59.6,19.68,0.8271,Stripe
PAY_65BA2D1A,USR_EC90E7AD,Deposit,5393.61,AUD,4934.87,Skrill,Completed,2020-02-25 00:00:00,9.8,9.24,0.8348,Crypto
PAY_9B6D3041,USR_735ED1B8,Withdrawal,9247.04,JPY,6317.4,Credit Card,Completed,2020-11-20 00:00:00,17.0,2.89,0.834,PayPal
PAY_1F15EF42,USR_7FE858FC,Withdrawal,393.11,EUR,543.61,Neteller,Failed,2023-09-11 00:00:00,15.7,29.31,0.9765,Crypto
PAY_10627DC4,USR_19D86794,Deposit,5882.51,EUR,4936.13,Neteller,Pending,2021-03-13 00:00:00,60.7,36.47,1.1063,Bank
PAY_63F67279,USR_AF3F5D9C,Deposit,9017.67,JPY,6329.79,Credit Card,Cancelled,2022-01-04 00:00:00,38.9,39.24,1.1249,Stripe
PAY_6B300C8C,USR_11D3A478,Withdrawal,7460.88,EUR,4456.35,Credit Card,Completed,2024-09-06 00:00:00,18.8,32.35,1.4106,Crypto
PAY_CBC5EB08,USR_9D222D2C,Withdrawal,5632.65,AUD,7524.47,PayPal,Pending,2022-09-04 00:00:00,27.8,12.12,1.0821,PayPal
PAY_D8DB62E7,USR_BBF70465,Deposit,2862.12,JPY,1692.74,Neteller,Completed,2021-12-13 00:00:00,36.9,43.75,1.3054,PayPal
PAY_FA66E450,USR_15B04E04,Withdrawal,7987.38,EUR,762.3,Credit Card,Completed,2024-05-07 00:00:00,15.3,19.75,1.0877,Bank
PAY_88D13E85,USR_00136EA9,Withdrawal,6192.88,GBP,810.0,PayPal,Cancelled,2022-06-12 00:00:00,68.0,44.49,1.0138,Crypto
PAY_FF81223F,USR_3A132402,Withdrawal,8008.68,CAD,5550.47,Credit Card,Pending,2021-06-26 00:00:00,23.7,46.8,0.9102,Stripe
PAY_0A3000D6,USR_195E2B58,Withdrawal,1190.2,EUR,7316.24,Skrill,Pending,2022-09-12 00:00:00,25.2,42.99,0.8585,Crypto
PAY_85DA564E,USR_B9A13387,Withdrawal,9085.08,JPY,6358.79,Bank Transfer,Failed,2021-08-31 00:00:00,19.0,36.88,1.368,Stripe
PAY_FED8A180,USR_AF104FEE,Deposit,3657.32,JPY,8198.81,Bank Transfer,Completed,2021-12-19 00:00:00,27.1,40.33,1.3333,Crypto
PAY_E5FFC0D7,USR_022A8204,Deposit,3500.77,AUD,4899.8,Neteller,Cancelled,2023-08-10 00:00:00,65.7,36.58,0.9792,Crypto
PAY_5F5C4ACD,USR_207C3FE9,Withdrawal,4053.01,CAD,376.46,Bank Transfer,Cancelled,2021-06-06 00:00:00,26.3,12.51,1.4578,PayPal
PAY_EC793CA3,USR_3F05DEA1,Withdrawal,2539.83,USD,3151.44,Bank Transfer,Failed,2020-08-17 00:00:00,13.8,15.28,0.8887,Bank
PAY_3C48BE91,USR_1C0E67B6,Deposit,7357.66,EUR,5605.88,Bank Transfer,Cancelled,2021-08-28 00:00:00,12.5,20.87,0.8854,PayPal
PAY_168B4507,USR_06AA91D8,Withdrawal,8028.14,USD,8642.66,PayPal,Cancelled,2022-04-03 00:00:00,56.0,22.82,1.2245,Stripe
PAY_3B5C22B6,USR_4BB54D2C,Deposit,6389.76,USD,7823.05,Neteller,Cancelled,2023-04-29 00:00:00,18.2,2.43,1.0384,PayPal
PAY_2951E6F9,USR_03B91E08,Deposit,169.09,USD,3201.98,Neteller,Failed,2020-05-21 00:00:00,12.9,21.96,1.0443,PayPal
PAY_25D70B49,USR_830EC459,Withdrawal,5352.23,AUD,430.21,Bank Transfer,Completed,2023-04-09 00:00:00,26.1,18.74,0.8504,Stripe
